place_liste,nom,voix,pourcent_liste,voix_devolues,voix_apres_devolution,voix_restantes,position_elu,position_suppleance,commune,parti,lien
32,van den BERG Bénédicte,122,1.75,0,122,0,,15,WOLUWE-SAINT-LAMBERT,MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
33,VAN SNICK Paul,84,1.2,0,84,0,,31,WOLUWE-SAINT-LAMBERT,MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
34,GEILENKIRCHEN Sylvie,92,1.32,0,92,0,,29,WOLUWE-SAINT-LAMBERT,MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
35,FRANCHOMME Muriel,96,1.37,0,96,0,,27,WOLUWE-SAINT-LAMBERT,MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
36,de LAVELEYE Réginald,114,1.63,0,114,0,,21,WOLUWE-SAINT-LAMBERT,MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
37,CARON Danielle,813,11.64,0,813,0,3,,WOLUWE-SAINT-LAMBERT,MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
1,MAINGAIN Olivier,7.800,25.68,5.319,13.119,25.197,1,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
2,LOUIS Monique,1.509,4.97,11.610,13.119,13.587,2,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
3,MOLENBERG Isabelle,1.876,6.18,11.243,13.119,2.344,3,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
4,HASQUIN-NAHUM Michèle,1.101,3.63,2.344,3.445,0,4,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
5,BOTT Eric,2.297,7.56,0,2.297,0,5,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
6,DESTRÉE-LAURENT Jacqueline,837,2.76,0,837,0,9,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
7,VELDEKENS Benoit,879,2.89,0,879,0,8,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
8,HENRY Fabienne,636,2.09,0,636,0,15,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
9,DUSEUWOIR-BORGHLEVENS Suzanne,312,1.03,0,312,0,,1,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
10,MATGEN Gregory,498,1.64,0,498,0,19,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
11,LIÉNART  Xavier,531,1.75,0,531,0,18,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
12,BETTE Francine,546,1.8,0,546,0,17,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
13,TSHOMBE Marie-Paule,677,2.23,0,677,0,13,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
14,DRION du CHAPOIS Anne,550,1.81,0,550,0,16,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
15,DE VALKENEER Delphine,747,2.46,0,747,0,11,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
16,CHARUE Françoise,638,2.1,0,638,0,14,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
17,DEVILLE Quentin,408,1.34,0,408,0,23,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
18,ALLAER Patrick,342,1.13,0,342,0,,2,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
19,CALMEYN Ariane,484,1.59,0,484,0,20,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
20,JAQUEMYNS Philippe,448,1.48,0,448,0,21,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
21,MELARD Aurélie,704,2.32,0,704,0,12,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
22,SCHUERMANS Olivier,320,1.05,0,320,0,,3,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
23,JACOB Christian,328,1.08,0,328,0,,5,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
24,ARNOULD Alain,325,1.07,0,325,0,,6,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
25,BEGYN Sonia,371,1.22,0,371,0,24,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
26,CHADELAS Frédéric,289,0.95,0,289,0,,8,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
27,MITEVSKA Mila,187,0.62,0,187,0,,12,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
28,NAFIL Houda,265,0.87,0,265,0,,10,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
29,LADURON Yves,220,0.72,0,220,0,,11,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
30,ESPOSITO-DEBEFVE Claudine,276,0.91,0,276,0,,9,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
31,DECRE Philippe,173,0.57,0,173,0,,13,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
32,DEREPPE Philippe,368,1.21,0,368,0,,4,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
33,GEIRNAERT Olivia,305,1,0,305,0,,7,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
34,VANDEVELDE Jean-Jacques,416,1.37,0,416,0,22,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
35,de MAERE d'AERTRYCKE Pierre-Alexandre,809,2.66,0,809,0,10,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
36,FRANKIGNOUL Daniel,938,3.09,0,938,0,7,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
37,DÉSIR Georges,958,3.15,0,958,0,6,,WOLUWE-SAINT-LAMBERT,Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
1,VAN DER AUWERA JEAN-CLAUDE,372,8.31,1.632,2.004,300,1,,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
2,DRANSART Chantal,232,5.18,300,532,0,2,,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
3,VANDEMEULEBROUCKE Philippe,102,2.28,0,102,0,,1,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
4,MERCADO Kelly,142,3.17,0,142,0,,4,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
5,de SURGERES Samuel,150,3.35,0,150,0,,8,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
6,VERMOELEN Geneviève,158,3.53,0,158,0,,6,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
7,CONDE Fafode,121,2.7,0,121,0,,13,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
8,RATEAU Fanny,176,3.93,0,176,0,,3,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
9,JOUNIAUX Denis,80,1.79,0,80,0,,26,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
10,HERNALSTEEN Christine,191,4.26,0,191,0,,2,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
11,PITSEYS John,122,2.72,0,122,0,,11,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
12,ARNOULD Martine,161,3.59,0,161,0,,5,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
13,FINCOEUR Bernard,116,2.59,0,116,0,,14,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
14,ROSIERS Veronique,150,3.35,0,150,0,,9,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
15,VAN GRAMBEZEN Pierre,55,1.23,0,55,0,,30,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
16,SAASTAMOINEN Salla,91,2.03,0,91,0,,23,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
17,LESSIRE Frédéric,92,2.05,0,92,0,,22,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
18,MACDONALD-WILLIAMS Caroline,122,2.72,0,122,0,,12,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
19,DENDIEVEL Guillaume,54,1.21,0,54,0,,31,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
20,ADNET-BRANDERS  Martine,112,2.5,0,112,0,,15,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
21,VERSTRAETEN Simon,57,1.27,0,57,0,,29,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
22,FELDER Valérie,98,2.19,0,98,0,,18,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
23,RENTEUX Jean-Louis,53,1.18,0,53,0,,33,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
24,GATERETSE Carole,94,2.1,0,94,0,,20,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
25,DE GRAAF Derk,94,2.1,0,94,0,,21,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
26,COPPIN Christine,147,3.28,0,147,0,,10,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
27,HAUZEUR Jean-Philippe,54,1.21,0,54,0,,32,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
28,BORDES CASTELLS Nuria,101,2.25,0,101,0,,17,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
29,GILLE Louis,42,0.94,0,42,0,,34,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
30,LIBOTTE-LEBLANC Viviane,84,1.88,0,84,0,,25,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
31,NYS TAYMANS d'EYPERNON Loïc,89,1.99,0,89,0,,24,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
32,CZARNOCKI Christina,98,2.19,0,98,0,,19,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
33,PAULUIS Quentin,59,1.32,0,59,0,,28,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
34,PAPEIANS Brigitte,112,2.5,0,112,0,,16,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
35,ADNET Jacques,74,1.65,0,74,0,,27,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
36,DIEU Anne-Marie,154,3.44,0,154,0,,7,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
37,IDE Bernard,270,6.03,0,270,0,3,,WOLUWE-SAINT-LAMBERT,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
1,THAYER Jean-François,620,10.52,636,1.256,0,1,,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
2,VISART de BOCARMÉ Sophie,271,4.6,0,271,0,,1,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
3,VAN de CASTEELE Yves,209,3.54,0,209,0,,5,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
4,de JAMBLINNE-de CALLATAY Christine,194,3.29,0,194,0,,6,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
5,DE SMUL Georges,435,7.38,0,435,0,2,,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
6,CAREME Marcel,147,2.49,0,147,0,,11,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
7,BOURLARD-GOSSELIN Muriel,131,2.22,0,131,0,,13,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
8,WODON Marie-Pierre,194,3.29,0,194,0,,7,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
9,DE PLAEN Eric,141,2.39,0,141,0,,12,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
10,ERKAN Ibrahim,161,2.73,0,161,0,,10,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
11,LIPPENS Lieve,334,5.66,0,334,0,,2,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
12,JANSSEN-COLLAERTS Véronique,100,1.7,0,100,0,,20,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
13,KESTEMAN Benoit,125,2.12,0,125,0,,14,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
14,HARANGOZO Lorenzo,217,3.68,0,217,0,,4,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
15,MEIRE Xavier,265,4.49,0,265,0,,3,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
16,DEFOURNY Marie-Adélaïde,121,2.05,0,121,0,,15,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
17,MATTON Thibaut,170,2.88,0,170,0,,9,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
18,JAMEZ Elisabet,99,1.68,0,99,0,,21,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
19,NINOVE Axelle,119,2.02,0,119,0,,16,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
20,NOAH MENGUE Françoise,72,1.22,0,72,0,,27,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
21,TRIAA Abderrahmane,72,1.22,0,72,0,,28,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
22,NZEYIMANA Rosalie,95,1.61,0,95,0,,22,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
23,GEERAERTS Jean-Claude,47,0.8,0,47,0,,34,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
24,SPILMAN Nadine,61,1.03,0,61,0,,31,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
25,CASSALACO David,60,1.02,0,60,0,,32,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
26,BRUYAUX Michel,73,1.24,0,73,0,,26,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
27,BOSLY-VANHALEWYN Ghislaine,113,1.92,0,113,0,,19,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
28,SABOT Christian,63,1.07,0,63,0,,30,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
29,MEIRE Anne-Sophie,185,3.14,0,185,0,,8,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
30,CRUYSMANS-de BASSOMPIERRE Chantal,115,1.95,0,115,0,,18,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
31,LIEVENS Paul,74,1.26,0,74,0,,25,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
32,DI VINCENZO Giuseppa,57,0.97,0,57,0,,33,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
33,BERCKMANS-LEGRAND Régine,82,1.39,0,82,0,,24,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
34,CARBONNELLE Hubert,87,1.48,0,87,0,,23,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
35,MEURICE Arlette,68,1.15,0,68,0,,29,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
36,GASPAR Guy,116,1.97,0,116,0,,17,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
37,LEMAIRE Michel,403,6.84,0,403,0,3,,WOLUWE-SAINT-LAMBERT,CDH,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_137.html
1,BROCHÉ Anne,352,13.31,273,625,0,1,,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
2,DELOOZ Fabrice,134,5.07,0,134,0,,1,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
3,JUBETE SALVADOR Katia,127,4.8,0,127,0,,5,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
4,UYTTENDAELE Julien,165,6.24,0,165,0,,3,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
5,ZLAIDI Najat,201,7.6,0,201,0,,2,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
6,HANNEPIN Isabelle,73,2.76,0,73,0,,11,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
7,TABBAKH MAHER Elaheh,107,4.05,0,107,0,,7,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
8,LAVIGNE Xavier,51,1.93,0,51,0,,15,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
9,DE MEUTER Mireille,46,1.74,0,46,0,,16,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
10,PAMBU-KITA-PHAMBU,66,2.5,0,66,0,,12,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
11,BROCHÉ-DE COCK Murielle,96,3.63,0,96,0,,8,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
12,GHODSI Alain,29,1.1,0,29,0,,31,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
13,HALLET Geneviève,41,1.55,0,41,0,,19,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
14,TOURE Mamadou,96,3.63,0,96,0,,9,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
15,PIRLOT Yvette,34,1.29,0,34,0,,24,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
16,JORDAN Daniel,26,0.98,0,26,0,,35,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
17,DE COSTER Isabelle,118,4.46,0,118,0,,6,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
18,PECIS Claude,27,1.02,0,27,0,,33,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
19,DELIEVER Fabienne,36,1.36,0,36,0,,22,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
20,THEYS Michel,44,1.66,0,44,0,,18,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
21,HAKIM Ghania,74,2.8,0,74,0,,10,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
22,GYSELINX Thierry,45,1.7,0,45,0,,17,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
23,ASSUMANI WAKILONGO François,56,2.12,0,56,0,,13,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
24,LAMBOIS Micheline,30,1.13,0,30,0,,30,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
25,VANDROOGENBROECK Danièle,33,1.25,0,33,0,,25,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
26,NTOWA Etienne,56,2.12,0,56,0,,14,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
27,PAUWELS Jacqueline,38,1.44,0,38,0,,21,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
28,VAN BOCKSTAELE Maurice,24,0.91,0,24,0,,36,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
29,SUYS Odette,33,1.25,0,33,0,,26,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
30,PATRIE Freddy,39,1.47,0,39,0,,20,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
31,BEFF Eliane,35,1.32,0,35,0,,23,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
32,DONEUX Thomas,31,1.17,0,31,0,,29,WOLUWE-SAINT-LAMBERT,PS,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_132.html
