place_liste,nom,voix,pourcent_liste,position_elu,elu,place_positionelu,commune,NIS/INS code,Province,parti,liste,lien
23,HOTON Carmen,11,1.84,,non,,Watermael-Boitsfort / Watermaal-Bosvoorde,21017,Bruxelles-Capitale,UniBelgium,WATERMAEL-BOITSFORT/UniBelgium,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21017_133.html
24,DEBUCK Bernard,11,1.84,,non,,Watermael-Boitsfort / Watermaal-Bosvoorde,21017,Bruxelles-Capitale,UniBelgium,WATERMAEL-BOITSFORT/UniBelgium,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21017_133.html
25,DEFACQ Karin,19,3.18,,non,,Watermael-Boitsfort / Watermaal-Bosvoorde,21017,Bruxelles-Capitale,UniBelgium,WATERMAEL-BOITSFORT/UniBelgium,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21017_133.html
26,FALLIER Frédéric,35,5.85,,non,,Watermael-Boitsfort / Watermaal-Bosvoorde,21017,Bruxelles-Capitale,UniBelgium,WATERMAEL-BOITSFORT/UniBelgium,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21017_133.html
27,HENROTIN Jimmy,40,6.69,,non,,Watermael-Boitsfort / Watermaal-Bosvoorde,21017,Bruxelles-Capitale,UniBelgium,WATERMAEL-BOITSFORT/UniBelgium,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21017_133.html
1,LADEUZE Aurore,89,70.63,,non,,Watermael-Boitsfort / Watermaal-Bosvoorde,21017,Bruxelles-Capitale,CJV,WATERMAEL-BOITSFORT/CJV,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21017_169.html
2,MEURON Olivier,37,29.37,,non,,Watermael-Boitsfort / Watermaal-Bosvoorde,21017,Bruxelles-Capitale,CJV,WATERMAEL-BOITSFORT/CJV,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21017_169.html
1,VAN GOIDSENHOVEN-BOLLE Julie,869,12.45,1,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
2,VANDERWAEREN Pierre,257,3.68,2,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
3,VERHAEGHE Laurence,211,3.02,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
4,GEELHAND Philippe,321,4.6,5,oui,-1,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
5,RIABICHEFF Nathalie,145,2.08,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
6,de HARENNE Henry,285,4.08,6,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
7,PANS Amélie,190,2.72,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
8,HAUBEN Alexandre,95,1.36,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
9,DE MEULENAERE Claudine,128,1.83,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
10,DEROUBAIX Emmanuel,327,4.68,4,oui,6,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
11,GAUDISSART Claire,184,2.64,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
12,PEETERS Christian,140,2.01,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
13,de MEEUS d'ARGENTEUIL Chantal,198,2.84,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
14,DUMONCEAU Geoffroy,175,2.51,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
15,JACOB Manon,125,1.79,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
16,POLI Marco,89,1.27,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
17,SMIDTS Céline,107,1.53,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
18,VANEBERG Mike,160,2.29,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
19,SWYSEN Laura,121,1.73,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
20,THEYS Alexandre,116,1.66,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
21,KABAGABO Yves,121,1.73,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
22,MARINO MEGANCK Melody,195,2.79,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
23,WYNS Thierry,101,1.45,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
24,de HEINZELIN  Mahaut,96,1.37,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
25,ANGELIS Dimitri,116,1.66,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
26,MUNIER Jérôme,138,1.98,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
27,MASSET Françoise,113,1.62,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
28,HARTOG Eddy,180,2.58,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
29,PETRILLI Nicole,117,1.68,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
30,de LAME Antoine,143,2.05,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
31,N'GBO-N'GBO Julie,98,1.4,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
32,van den BERG Bénédicte,122,1.75,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
33,VAN SNICK Paul,84,1.2,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
34,GEILENKIRCHEN Sylvie,92,1.32,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
35,FRANCHOMME Muriel,96,1.37,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
36,de LAVELEYE Réginald,114,1.63,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
37,CARON Danielle,813,11.64,3,oui,34,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,MR,WOLUWE-SAINT-LAMBERT/MR,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_172.html
1,MAINGAIN Olivier,7.800,25.68,1,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
2,LOUIS Monique,1.509,4.97,2,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
3,MOLENBERG Isabelle,1.876,6.18,3,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
4,HASQUIN-NAHUM Michèle,1.101,3.63,4,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
5,BOTT Eric,2.297,7.56,5,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
6,DESTRÉE-LAURENT Jacqueline,837,2.76,9,oui,-3,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
7,VELDEKENS Benoit,879,2.89,8,oui,-1,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
8,HENRY Fabienne,636,2.09,15,oui,-7,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
9,DUSEUWOIR-BORGHLEVENS Suzanne,312,1.03,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
10,MATGEN Gregory,498,1.64,19,oui,-9,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
11,LIÉNART  Xavier,531,1.75,18,oui,-7,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
12,BETTE Francine,546,1.8,17,oui,-5,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
13,TSHOMBE Marie-Paule,677,2.23,13,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
14,DRION du CHAPOIS Anne,550,1.81,16,oui,-2,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
15,DE VALKENEER Delphine,747,2.46,11,oui,4,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
16,CHARUE Françoise,638,2.1,14,oui,2,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
17,DEVILLE Quentin,408,1.34,23,oui,-6,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
18,ALLAER Patrick,342,1.13,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
19,CALMEYN Ariane,484,1.59,20,oui,-1,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
20,JAQUEMYNS Philippe,448,1.48,21,oui,-1,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
21,MELARD Aurélie,704,2.32,12,oui,9,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
22,SCHUERMANS Olivier,320,1.05,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
23,JACOB Christian,328,1.08,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
24,ARNOULD Alain,325,1.07,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
25,BEGYN Sonia,371,1.22,24,oui,1,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
26,CHADELAS Frédéric,289,0.95,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
27,MITEVSKA Mila,187,0.62,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
28,NAFIL Houda,265,0.87,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
29,LADURON Yves,220,0.72,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
30,ESPOSITO-DEBEFVE Claudine,276,0.91,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
31,DECRE Philippe,173,0.57,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
32,DEREPPE Philippe,368,1.21,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
33,GEIRNAERT Olivia,305,1,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
34,VANDEVELDE Jean-Jacques,416,1.37,22,oui,12,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
35,de MAERE d'AERTRYCKE Pierre-Alexandre,809,2.66,10,oui,25,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
36,FRANKIGNOUL Daniel,938,3.09,7,oui,29,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
37,DÉSIR Georges,958,3.15,6,oui,31,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,Liste du Bourgmestre,WOLUWE-SAINT-LAMBERT/Liste du Bourgmestre,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_129.html
1,VAN DER AUWERA JEAN-CLAUDE,372,8.31,1,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
2,DRANSART Chantal,232,5.18,2,oui,0,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
3,VANDEMEULEBROUCKE Philippe,102,2.28,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
4,MERCADO Kelly,142,3.17,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
5,de SURGERES Samuel,150,3.35,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
6,VERMOELEN Geneviève,158,3.53,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
7,CONDE Fafode,121,2.7,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
8,RATEAU Fanny,176,3.93,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
9,JOUNIAUX Denis,80,1.79,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
10,HERNALSTEEN Christine,191,4.26,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
11,PITSEYS John,122,2.72,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
12,ARNOULD Martine,161,3.59,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
13,FINCOEUR Bernard,116,2.59,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
14,ROSIERS Veronique,150,3.35,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
15,VAN GRAMBEZEN Pierre,55,1.23,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
16,SAASTAMOINEN Salla,91,2.03,,non,,Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe,21018,Bruxelles-Capitale,ECOLO-GROEN,WOLUWE-SAINT-LAMBERT/ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21018_128.html
